e,n,u
109.29455247042317,-2100.2115374094465,0.053556190919266555
109.29455317468518,-2100.0470400138893,0.1266356494919023
109.29455397724696,-2099.8748511849126,0.20695381316409112
109.29455488133179,-2099.6951038366315,0.294651538373671
109.29455588932527,-2099.507922732242,0.38985256205933183
109.29455700218702,-2099.313424455471,0.49266511559352466
109.29455822443602,-2099.1117174712867,0.6031834085148944
109.29455955568324,-2098.9029022600685,0.7214889801410322
109.29456099845228,-2098.6870715176383,0.8476519360808652
109.2945625541087,-2098.4643103968115,0.9817320762089139
109.29456422258453,-2098.23469678383,1.1237799214193842
109.29456600698724,-2097.9983016030315,1.2738376440805155
109.29456790528198,-2097.7551891355715,1.4319399194238827
109.29456992108692,-2097.505417352499,1.5981147007274217
109.2945720530554,-2097.2490382525293,1.7723839149327318
109.29457430161551,-2096.9860981969277,1.9547640909172515
109.29457666830675,-2096.716638250973,2.1452669520831478
109.29457915242924,-2096.4406945087853,2.343899914800488
109.29458175442113,-2096.158298422212,2.5506665760274814
109.29458447395587,-2095.8694771095347,2.765567141020597
109.29458731221209,-2095.574253662623,2.988598795479845
109.29459026813034,-2095.2726474356255,3.2197560742268934
109.29459334203167,-2094.9646743271805,3.459031162379972
109.29459653342035,-2094.6503470420807,3.706414188443148
109.29459984239304,-2094.3296753485106,3.961893482410801
109.29460326923696,-2094.002666318011,4.225455806044181
109.29460681259012,-2093.669324549246,4.497086566904841
109.29461047299068,-2093.329652385936,4.776770006046377
109.29461425031249,-2092.9836501154286,5.064489371533682
109.29461814379599,-2092.631316160683,5.360227077551883
109.29462215323639,-2092.2726472563027,5.663964831531985
109.29462627802044,-2091.907638612786,5.975683770188937
109.29463051875712,-2091.5362840763933,6.295364571794096
109.29463487356176,-2091.158576268613,6.622987556220778
109.29463934314586,-2090.774506722609,6.958532771919863
109.29464392734634,-2090.3840660081414,7.3019800858184
109.29464862513986,-2089.987243847255,7.653309250117275
109.29465343572028,-2089.584029221031,8.012499969502528
109.29465836036786,-2089.1744104688396,8.379531967583148
109.29466339721313,-2088.758375380188,8.754385026226544
109.29466854570117,-2088.335911278461,9.137039039322019
109.29467380655055,-2087.907005097053,9.527474050576416
109.2946791790657,-2087.471643452697,9.925670297639613
109.29468466210683,-2087.029812709366,10.331608232120857
109.29469025612649,-2086.5814990368103,10.745268557180907
109.2946959606507,-2086.1266884665624,11.16663224719332
109.2947017750264,-2085.6653669400785,11.595680570893819
109.2947076992169,-2085.197520354021,12.03239510713263
109.2947137323965,-2084.723134600883,12.476757767179151
109.29471987468344,-2084.242195604886,12.928750795140616
109.2947261254877,-2083.7546893565054,13.388356795497998
109.29473248403002,-2083.2606019395394,13.855558724705645
109.29473895130043,-2082.7599195609637,14.33033991057306
109.29474552540792,-2082.2526285717913,14.812684054619126
109.29475220707319,-2081.73871548902,15.30257522907175
109.29475899594549,-2081.2181670148752,15.799997894115734
109.29476589129331,-2080.6909700494443,16.304936882326103
109.2947728926256,-2080.1571117095614,16.817377411667735
109.29478000033409,-2079.616579338132,17.337305078523173
109.29478721351649,-2079.069360513357,17.86470585756996
109.2947945324015,-2078.5154430598477,18.399566102832694
109.29480195629392,-2077.954815055801,18.941872537007555
109.29480948585082,-2077.3874648348833,19.491612251379422
109.29481711909926,-2076.8133809965293,20.048772710020103
109.29482485784087,-2076.2325524047847,20.613341729169633
109.29483270032969,-2075.644968193089,21.185307483546865
109.29484064730812,-2075.050617764094,21.764658500536598
109.29484869703171,-2074.449490792425,22.351383646321153
109.2948568508117,-2073.841577222126,22.94547212861835
109.29486510784264,-2073.226867267851,23.546913488141115
109.29487346816953,-2072.605351411771,24.155697586367978
109.29488193179692,-2071.9770204027136,24.771814605988652
109.29489049715326,-2071.341865252694,25.395255039159053
109.29489916613812,-2070.699877235121,26.02600968925435
109.29490793677036,-2070.0510478808947,26.664069647130418
109.29491680939974,-2069.395368973601,27.309426303020473
109.29492578465064,-2068.7328325470185,27.962071328810396
109.29493486168906,-2068.0634308814456,28.621996671355646
109.29494404064623,-2067.3871564976016,29.289194547951297
109.29495332095938,-2066.704002151481,29.963657436935762
109.29496270265807,-2066.0139608331765,30.64537807652681
109.2949721852977,-2065.3170257580705,31.33434945000073
109.29498176991385,-2064.613190362876,32.03056478486019
109.29499145450683,-2063.902467180333,32.73399885499515
109.29500114296931,-2063.1919347996545,33.43762942769848
109.29501083619257,-2062.481583821834,34.14144653157268
109.29502053219366,-2061.7714053030145,34.845440708858234
109.29503023137977,-2061.061390733193,35.549602985194326
109.29503993473864,-2060.3515320165116,36.25392485119494
109.2950496402947,-2059.641821452144,36.95839822758347
109.2950593491433,-2058.9322517139326,37.66301545437466
109.29506906113953,-2058.222815833005,38.36776925392752
109.29507877536776,-2057.513507183062,39.072652729690674
109.2950884924858,-2056.8043194596958,39.77765933179211
109.29509821160508,-2056.09524667037,40.482782842101074
109.29510793305886,-2055.3862831139163,41.18801736147776
109.29511765674161,-2054.6774233714254,41.89335729221807
109.29512738185804,-2053.9686622894233,42.598797318585184
109.2951371098899,-2053.259994967178,43.304332396446
109.29514683922403,-2052.5514167461147,44.00995773418464
109.29515657076685,-2051.8429231972573,44.71566878545707
109.2951663034886,-2051.1345101108313,45.421461234742594
109.29517603790914,-2050.426173483902,46.1273309837797
109.29518577394373,-2049.7179095109555,46.83327414216177
109.29519551154422,-2049.009714575548,47.53928701487189
109.29520525020257,-2048.3015852393323,48.24536609464906
109.29521498996343,-2047.593518234471,48.95150805223494
109.29522473127403,-2046.8855104552433,49.657709726146095
109.29523447339835,-2046.1775589495949,50.36396811092146
109.29524421723828,-2045.4696609110722,51.07028036078765
109.29525396164172,-2044.7618136724939,51.7766437583075
109.2952637073412,-2044.054014701009,52.483055743877
109.29527345375433,-2043.3462615858364,53.18951386850796
109.29528320084295,-2042.638552039644,53.89601581679085
109.29529294920842,-2041.9308838863562,54.602559384433164
109.2953026984591,-2041.2232550581493,55.30914248232756
109.29531244802443,-2040.5156635905596,56.015763122368355
109.2953221988625,-2039.8081076181425,56.72241942073896
109.295331950167,-2039.1005853646475,57.42910958398238
109.29534170166892,-2038.3930951458285,58.13583191369008
109.29535145452431,-2037.6856353594192,58.84258479031655
109.29536120715916,-2036.9782044823748,59.54936668096178
109.2953709612299,-2036.2708010691258,60.25617612793394
109.29538071580885,-2035.5634237448153,60.96301174691382
109.29539047008024,-2034.8560712039412,61.66987222241062
109.29540022519524,-2034.1487422053494,62.3767563051814
109.29540998145113,-2033.4414355700114,63.08366281056527
109.29541973700354,-2032.7341501775552,63.79059061162161
109.29542949328415,-2032.0268849626518,64.4975386351694
109.29543925084513,-2031.3196389156835,65.20450586890354
109.2954490077724,-2030.6124110744513,65.9114913406832
109.29545876537958,-2029.9052005257436,66.61849414125544
109.29546852377463,-2029.1980064028076,67.32551339537298
109.29547828119357,-2028.4908278808875,68.03254827179734
109.29548804011267,-2027.7836641768567,68.73959799238008
109.29549779880739,-2027.0765145469204,69.44666180438338
109.29550755850585,-2026.3693782838432,70.1537390016087
109.29551731776989,-2025.6622547162617,70.86082890743114
109.29552707749423,-2024.9551432047224,71.56793088492537
109.29553683704466,-2024.2480431450622,72.27504432252982
109.29554659690731,-2023.5409539599277,72.98216864776742
109.29555635742366,-2022.8338751024883,73.68930330608356
109.29556611782886,-2022.126806052853,74.39644778267643
109.29557587857343,-2021.4197463169462,75.10360157718964
109.29558563971781,-2020.7126954245036,75.81076422146788
109.29559540115375,-2020.0056529312717,76.5179352701312
109.29560516252886,-2019.2986184126412,77.22511429588349
109.2956149235206,-2018.5915914661746,77.93230089885702
109.29562468492247,-2017.8845717093984,78.63949469281351
109.29563444669124,-2017.1775587801762,79.3466953156015
109.29564420886157,-2016.4705523315677,80.05390242590141
109.29565397052934,-2015.763552036916,80.76111568668068
109.29566373230492,-2015.0565575844366,81.4683347922674
109.29567349462715,-2014.3495686781534,82.17555944389153
109.29568325734479,-2013.6425850373282,82.88278936381516
109.29569301936779,-2012.9356063939626,83.59002428005363
109.29570278191059,-2012.2286324951249,84.29726394078585
109.29571254428447,-2011.5216630998675,85.00450810336758
109.29572230706557,-2010.8146979783837,85.71175654342886
109.29573207021186,-2010.1077369132033,86.41900903538675
109.29574183267135,-2009.4007796982455,87.12626538052984
109.29575159517344,-2008.6938261364676,87.8335253778352
109.29576135840063,-2007.9868760415313,88.54078884107918
109.29577112125557,-2007.2799292359596,89.24805559179947
109.29578088444248,-2006.5729823520205,89.95532226637584
109.29579064771328,-2005.8660353887992,90.6625888601028
109.29580041082107,-2005.1590883468252,91.36985537692294
109.29581017334478,-2004.4521412258368,92.0771218130497
109.29581993659612,-2003.7451940262717,92.7843881719578
109.295829699486,-2003.0382467472225,93.49165445019474
109.29583946255899,-2002.3312993897139,94.19892064937562
109.29584922564204,-2001.624351953028,94.90618677068602
109.29585898868555,-2000.9174044376678,95.61345281305177
109.2958687516895,-2000.210456843404,96.32071877651708
109.2958785147035,-1999.5035091695058,97.02798466220088
109.29588827780137,-1998.7965614174684,97.73525046681317
109.29589804095895,-1998.0896135864366,98.44251619449625
109.29590780420034,-1997.3826656761225,99.14978184132991
109.2959175666108,-1996.675717687095,99.85704741145719
109.2959273297731,-1995.9687696192034,100.56431290044566
109.2959370927228,-1995.2618214726042,101.27157831154182
109.29594685563293,-1994.5548732466452,101.97884364382645
109.29595661838013,-1993.8479249423901,102.68610889911531
109.29596638160686,-1993.1409765584158,103.39337407252447
109.29597614444796,-1992.4340280959298,104.1006391690492
109.2959859079175,-1991.7270795545019,104.80790418647302
109.29599567040718,-1991.0201309342683,105.51516912427837
109.29600543374798,-1990.3131822346224,106.22243398300498
109.29601519682653,-1989.6062334570006,106.9296987627203
109.29602495942021,-1988.899284599816,107.63696346380215
109.29603472291461,-1988.192335663402,108.34422808674634
109.29604448570149,-1987.485386649038,109.0514926308129
109.2960542486218,-1986.7784375551178,109.75875709506022
109.29606401172524,-1986.0714883820528,110.46602148038465
109.29607377488838,-1985.3645391306793,111.17328578864652
109.29608353764041,-1984.657589799638,111.88055001529602
109.29609330027913,-1983.950640390484,112.58781416589085
109.29610306362002,-1983.2436909018259,113.29507823449484
109.29611282635264,-1982.536741334441,114.00234222632554
109.29612258949103,-1981.829791688584,114.70960613903333
109.29613235276288,-1981.122841963171,115.4168699719217
109.29614211542646,-1980.415892159488,116.12413372794805
109.2961518782235,-1979.708942276249,116.83139740415493
109.2961616413767,-1979.0019923143548,117.5386610002979
109.29617140436693,-1978.295042273479,118.24592451957847
109.29618116783666,-1977.588092153798,118.95318795680157
109.29619093052514,-1976.8811419553579,119.66045131830367
109.29620069352006,-1976.1741916773938,120.36771459893419
109.29621045607978,-1975.4672413211927,121.07497780165016
109.29622021931755,-1974.7602908855467,121.78224092633968
109.29622998224345,-1974.0533403712845,122.48950397116579
109.29623974512981,-1973.3463897781194,123.19676693709152
109.2962495079766,-1972.639439106051,123.90402982411695
109.29625927145182,-1971.932488354812,124.61129263208596
109.29626903399686,-1971.2255375251787,125.31855536133304
109.29627879672498,-1970.5185866159436,126.02581801174631
109.2962885596362,-1969.811635628478,126.73308058305906
109.29629832273054,-1969.104684561639,127.4403430754935
109.29630808583494,-1968.3977334158515,128.14760549001306
109.29631784823181,-1967.6907821916568,128.85486782574407
109.29632761187545,-1966.983830887841,129.5621300813214
109.29633737436622,-1966.2768795056436,130.26939225824373
109.29634713770807,-1965.5699280440347,130.9766543560873
109.29635690034242,-1964.8629765040182,131.68391637514202
109.29636666348176,-1964.1560248849812,132.39117831713395
109.29637642621,-1963.449073186734,133.09844017742455
109.29638618922061,-1962.742121410165,133.8057019605858
109.29639595219166,-1962.0351695542358,134.51296366493546
109.29640571462821,-1961.3282176192465,135.2202252895774
109.29641547796544,-1960.621265605485,135.9274868359928
109.2964252407682,-1959.9143135128916,136.63474830265596
109.29643500353137,-1959.2073613413952,137.34200969041882
109.29644476652732,-1958.500409090937,138.04927100019995
109.29645452992898,-1957.7934567615498,138.75653223094724
109.29646429262314,-1957.0865043535266,139.4637933829501
109.29647405522809,-1956.3795518659606,140.17105445520048
109.29648381856073,-1955.6725993002751,140.87831545014325
109.29649358140851,-1954.965646655484,141.58557636636385
109.29650334411744,-1954.2586939309667,142.29283720189073
109.29651310728178,-1953.5517411286176,143.000097959147
109.29652287013428,-1952.8447882465093,143.70735863676202
109.29653263299683,-1952.1378352859094,144.4146192363732
109.29654239581984,-1951.4308822461778,145.12187975712862
109.2965521586033,-1950.7239291280005,145.82914019889478
109.29656192201517,-1950.016975930195,146.53640056169337
109.29657168476913,-1949.3100226537083,147.24366084673323
109.29658144738428,-1948.603069298638,147.9509210508573
109.29659121050446,-1947.8961158647762,148.65818117787393
109.2966009730405,-1947.1891623512142,149.36544122433054
109.29661073603192,-1946.4822087595915,150.07270119256106
109.29662049908305,-1945.775255088746,150.77996108390664
109.29663026194572,-1945.0683013389055,151.4872208934397
109.29664002481849,-1944.361347509659,152.1944806251468
109.29664978747866,-1943.6543936026194,152.9017402787838
109.29665955049492,-1942.9474396155538,153.60899985262347
109.29666931347168,-1942.2404855502705,154.31625934742937
109.2966790766315,-1941.533531406071,155.02351876326827
109.29668883930648,-1940.8265771823087,155.73077810047369
109.29669860248649,-1940.1196228804401,156.4380373604384
109.29670836485968,-1939.412668499113,157.14529653986557
109.29671812791094,-1938.705714039255,157.8525556410885
109.29672789069994,-1937.99875950005,158.55981466356684
109.29673765322677,-1937.2918048821832,159.26707360716728
109.29674741677766,-1936.5848501851656,159.97433247059206
109.30031057708541,-1935.8743768387371,160.67804759141922
109.31108516689358,-1935.1569737352875,161.37462259897063
109.33293304066689,-1934.4294498583135,162.06035703897533
109.37000785006825,-1933.6889568695392,162.7313977550508
109.42682532076242,-1932.9331256184978,163.38369442252218
109.50830845868269,-1932.1602192907128,164.01296094208357
109.61971691465993,-1931.369888381152,164.61542692366885
109.76605717934439,-1930.5659011192215,165.1917853714245
109.95228378493644,-1929.7524383757163,165.74278270802984
110.18320695300835,-1928.934175101372,166.26920435470367
110.46338928867974,-1928.1163531874952,166.77186251005554
110.79702981791839,-1927.304842526435,167.25158585795384
111.18306640632223,-1926.503871644473,167.70921173206773
111.6185410482656,-1925.7165053426825,168.14557876146296
112.10043161230536,-1924.9452895456427,168.56152071907167
112.62571181074281,-1924.192299120532,168.9578616956851
113.19139822048056,-1923.4591861911883,169.33541215595938
113.79458630638095,-1922.7472273947224,169.69496581652425
114.43247710262999,-1922.0573690082142,170.037297186874
115.1023961818742,-1921.3902692466218,170.36315967114604
115.80180628325027,-1920.7463373215737,170.673284177165
116.52831480688442,-1920.1257690686705,170.96837811429623
117.2796772341125,-1919.528579109437,171.24912474746628
118.05379737697055,-1918.9546296272135,171.51618281985805
118.84872513493404,-1918.4036559067818,171.77018643516823
119.66265244785698,-1917.87528885049,172.01174510917355
120.49390791232756,-1917.3690746879718,172.24144400924854
121.34095046310358,-1916.8844921372422,172.45984429988482
122.20236244863932,-1916.4209672507106,172.66748359615576
123.07684241890183,-1915.9778861882642,172.86487651288166
123.96319771681999,-1915.554606151799,173.05251526327135
124.86033714418495,-1915.1504646742787,173.23087030222825
125.76726372952078,-1914.7647874809654,173.4003910150347
126.68306775958288,-1914.3968950895794,173.56150642222286
127.60692005286474,-1914.0461083071887,173.71462589852285
128.53806561717838,-1913.7117527810574,173.86013989357684
129.47581761189642,-1913.3931627203542,173.99842067131488
130.41955170070202,-1913.0896839104144,174.12982301561243
131.36870079030547,-1912.800676118536,174.25468495385473
132.32275009015325,-1912.5255149755312,174.3733284496904
133.2812325768334,-1912.2635934219622,174.48606008808827
134.24372477599027,-1912.0143227676585,174.59317173667728
135.20984288412015,-1911.7771334464478,174.69494120710095
136.1792391947135,-1911.5514754980538,174.7916328696569
137.15159883125094,-1911.336818824032,174.8834982658925
138.12663672712924,-1911.1326532712833,174.97077669566636
139.1040948987325,-1910.938488550973,175.05369577863598
140.0837399375527,-1910.7538540402506,175.13247199609634
141.06536070594754,-1910.578298482419,175.2073112228665
142.04876626755652,-1910.4113896033778,175.27840921526376
143.03378398159785,-1910.2527136705708,175.345952094927
144.02025779073392,-1910.1018749985515,175.41011681546996
145.00804664052689,-1909.9584954201293,175.47107159483988
145.99702304647067,-1909.8222137306561,175.52897633272983
146.98707183007627,-1909.6926851170547,175.5839830239388
147.97808892410117,-1909.5695805724715,175.63623613315292
148.96998030873098,-1909.4525863124354,175.68587296039289
149.96266106310176,-1909.3414031847326,175.73302399854646
150.9560544884168,-1909.2357460895203,175.77781325570197
151.95009130170013,-1909.1353434064606,175.8203585818926
152.94470894778175,-1909.0399364276043,175.8607719668314
153.93985092659702,-1908.9492788120483,175.8991598276496
154.93546622949273,-1908.863136041394,175.93562328733316
155.9315087936661,-1908.7812849059885,175.9702584345835
156.92793703332302,-1908.7035129934752,176.00315656627777
157.92471339555374,-1908.6296182043875,176.03440443483453
158.92180399235716,-1908.559408278388,176.06408446979128
159.91917821291992,-1908.492700339693,176.09227498096965
160.9168084335267,-1908.4293204620694,176.11905038298545
161.91466971791363,-1908.3691032469924,176.14448137156563
162.9127395511984,-1908.3118914255467,176.16863511951323
163.91099761549478,-1908.2575354643407,176.1915754420466
164.90942556674182,-1908.205893205228,176.21336297502899
165.90800684230558,-1908.156829505495,176.23405531773
166.90672650876536,-1908.110215901116,176.253707205215
167.9055710659497,-1908.0659302874567,176.27237062648402
168.90452834254592,-1908.0238566056819,176.29009498540336
169.90358735082958,-1907.9838845526704,176.30692720928153
170.90273816710484,-1907.9459092967188,176.32291188601403
171.90197184784193,-1907.9098312124745,176.33809137446417
172.9012803071706,-1907.8755556264198,176.35250591788684
173.90065625426914,-1907.842992570136,176.3661937461132
174.9000931033673,-1907.8120565520762,176.37919118266586
175.89958492048552,-1907.782666335123,176.3915327303821
176.89912633893027,-1907.7547447289387,176.40325117579386
177.89871252723418,-1907.7282183867424,176.41437765647515
178.89833911269253,-1907.7030176170897,176.42494176410264
179.89800215472079,-1907.6790762035448,176.43497160268788
180.89769810000848,-1907.6563312303867,176.44449387908384
181.89742373464918,-1907.6347229209173,176.45353395825316
182.89717616680454,-1907.6141944794756,176.46211594005325
183.89695277745005,-1907.5946919457112,176.47026271976875
184.89675120526422,-1907.5761640528538,176.47799605211452
185.89656932906573,-1907.558562090777,176.48533659721306
186.8964052206636,-1907.541839783679,176.49230398683483
187.89625714396982,-1907.525953165488,176.4989168667508
188.89612354087797,-1907.5108604658728,176.50519295702026
189.89600299610908,-1907.4965220014583,176.51114908904492
190.8958942312281,-1907.482900070058,176.5168012508105
191.89579610180334,-1907.4699588541098,176.52216463432063
192.89570756428017,-1907.4576643240573,176.52725366568637
193.8956276865266,-1907.4459841520625,176.53208206028364
194.8955556199998,-1907.4348876246488,176.5366628394724
195.89549060296685,-1907.4243455628816,176.54100837388108
196.89543194732084,-1907.4143302469874,176.54513041903022
197.89537902933046,-1907.4048153426015,176.549040143463
198.89533129223904,-1907.3957758306235,176.55274815347565
199.89528822508976,-1907.3871879427588,176.5562645251395
200.8952493802203,-1907.3790290988652,176.55959883583296
201.8952143326387,-1907.3712778469385,176.5627601776468
202.89518272060204,-1907.3639138081974,176.56575719212788
203.89515420645318,-1907.3569176219457,176.56859808922604
204.89512848773057,-1907.3502708952274,176.57129066651743
205.89510528682854,-1907.343956154679,176.5738423287287
206.89508436243028,-1907.337956800269,176.57626011697778
207.89506548805812,-1907.3322570626942,176.57855071778442
208.89504846813145,-1907.3268419597923,176.5807204804306
209.89503311681574,-1907.3216972583073,176.58277543990857
210.8950192743277,-1907.3168094389146,176.5847213285619
211.89500678833113,-1907.3121656551666,176.58656359184522
212.8949955270015,-1907.307753704106,176.58830740187165
213.89498537427778,-1907.3035619933482,176.58995767719597
214.89497622023708,-1907.2995795089273,176.59151908214125
215.8949679657251,-1907.2957957896904,176.5929960561283
216.89496052440828,-1907.2922008946084,176.59439281145518
217.89495381231018,-1907.288785381973,176.5957133495271
218.89494776208863,-1907.285540280541,176.5969614759092
219.89494231026913,-1907.2824570695086,176.59814080224209
220.8949373931886,-1907.2795276518925,176.5992547606171
221.8949329585255,-1907.2767443370612,176.6003066113165
222.89492896359354,-1907.2740998184079,176.60129945363843
223.89492536319375,-1907.2715871542455,176.60223622644884
224.89492211862245,-1907.2691997508855,176.60311972850707
225.89491919032236,-1907.2669313437952,176.603952615489
226.89491655500447,-1907.2647759814163,176.60473741069615
227.89491418164934,-1907.262728010907,176.60547650736555
228.8949120399211,-1907.2607820597855,176.60617218648315
229.8949101083308,-1907.2589330267942,176.60682661006348
230.89490837025392,-1907.257176063179,176.60744183099075
231.89490680265013,-1907.2555065653187,176.60801980391665
232.89490539159968,-1907.2539201574066,176.60856238279598
233.8949041207009,-1907.2524126846415,176.60907132979202
234.89490297614202,-1907.2509801978924,176.60954831568665
235.89490194361053,-1907.2496189459637,176.60999493623405
236.8949010136103,-1907.248325366744,176.61041269833748
237.8949001778763,-1907.247096074059,176.61080303661817
238.89489942170485,-1907.2459278524916,176.61116731482588
239.89489874216335,-1907.2448176466062,176.61150683020026
240.89489812955884,-1907.243762555373,176.611822810405
241.89489757560372,-1907.24275981975,176.61211642530253
242.89489708064025,-1907.2418068219492,176.6123887868324
243.89489663449052,-1907.240901072537,176.61264094855238
244.89489622942165,-1907.2400402081107,176.61287391197493
245.894895867197,-1907.2392219825283,176.6130886290502
246.89489553772535,-1907.2384442628424,176.61328600563996
