ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
1.098240866770099444e+01,7.300443323545111696e+01,1.768597385152023946e+02
1.098240866607738475e+01,7.300442408607460720e+01,1.768596839603509068e+02
1.098240866445377506e+01,7.300441493669811166e+01,1.768596294054994189e+02
1.098240866283016537e+01,7.300440578732160191e+01,1.768595748506479310e+02
1.098240866120655568e+01,7.300439663794512057e+01,1.768595202957964432e+02
1.098240865958294599e+01,7.300438748856861082e+01,1.768594657409449553e+02
1.098240865795933630e+01,7.300437833919211528e+01,1.768594111860934674e+02
1.098240865633572483e+01,7.300436918981560552e+01,1.768593566312419796e+02
1.098240865471211514e+01,7.300436004043909577e+01,1.768593020763904917e+02
1.098240865308850545e+01,7.300435089106261444e+01,1.768592475215390039e+02
1.098240865146489575e+01,7.300434174168610468e+01,1.768591929666875160e+02
1.098240864984128784e+01,7.300433259230960914e+01,1.768591384118360281e+02
1.098240864821767815e+01,7.300432344293309939e+01,1.768590838569845403e+02
1.098240864659406668e+01,7.300431429355658963e+01,1.768590293021330524e+02
1.098240864497045699e+01,7.300430514418010830e+01,1.768589747472815645e+02
1.098240864334684730e+01,7.300429599480359855e+01,1.768589201924300767e+02
1.098240864172323761e+01,7.300428684542710300e+01,1.768588656375785888e+02
1.098240864009962792e+01,7.300427769605059325e+01,1.768588110827271009e+02
1.098240863847601823e+01,7.300426854667408350e+01,1.768587565278756131e+02
1.098240863685240676e+01,7.300425939729758795e+01,1.768587019730241252e+02
1.098240863522879707e+01,7.300425024792109241e+01,1.768586474181726373e+02
1.098240863360518915e+01,7.300424109854459687e+01,1.768585928633211495e+02
1.098240863198157946e+01,7.300423194916808711e+01,1.768585383084696616e+02
1.098240863035796977e+01,7.300422279979157736e+01,1.768584837536181738e+02
1.098240862873436008e+01,7.300421365041508182e+01,1.768584291987666859e+02
1.098240862711074861e+01,7.300420450103857206e+01,1.768583746439151980e+02
1.098240862548713892e+01,7.300419535166209073e+01,1.768583200890637102e+02
1.098240862386352923e+01,7.300418620228558098e+01,1.768582655342122223e+02
1.098240862223991954e+01,7.300417705290907122e+01,1.768582109793607344e+02
1.098240862061630985e+01,7.300416790353257568e+01,1.768581564245092466e+02
1.098240861899270016e+01,7.300415875415606592e+01,1.768581018696577587e+02
1.098240861736908869e+01,7.300414960477957038e+01,1.768580473148062708e+02
1.098240861574548077e+01,7.300414045540307484e+01,1.768579927599547830e+02
1.098240861412187108e+01,7.300413130602656508e+01,1.768579382051032951e+02
1.098240861249826139e+01,7.300412215665006954e+01,1.768578836502518072e+02
1.098240861087465170e+01,7.300411300727355979e+01,1.768578290954003194e+02
1.098240860925104023e+01,7.300410385789706424e+01,1.768577745405488315e+02
1.098240860762743054e+01,7.300409470852055449e+01,1.768577199856973436e+02
1.098240860600382085e+01,7.300408555914405895e+01,1.768576654308458558e+02
1.098240860438021116e+01,7.300407640976754919e+01,1.768576108759943679e+02
1.098240860275660147e+01,7.300406726039105365e+01,1.768575563211428801e+02
1.098240860113299178e+01,7.300405811101455811e+01,1.768575017662913922e+02
1.098240859950938209e+01,7.300404896163804835e+01,1.768574472114399043e+02
1.098240859788577239e+01,7.300403981226155281e+01,1.768573926565884165e+02
1.098240859626216270e+01,7.300403066288504306e+01,1.768573381017369286e+02
1.098240859463855301e+01,7.300402151350853330e+01,1.768572835468854407e+02
1.098240859301494332e+01,7.300401236413203776e+01,1.768572289920339529e+02
1.098240859139133363e+01,7.300400321475552801e+01,1.768571744371824650e+02
1.098240858976772216e+01,7.300399406537903246e+01,1.768571198823309771e+02
1.098240858814411247e+01,7.300398491600253692e+01,1.768570653274794893e+02
1.098240858652050278e+01,7.300397576662604138e+01,1.768570107726280014e+02
1.098240858489689309e+01,7.300396661724953162e+01,1.768569562177765135e+02
1.098240858327328340e+01,7.300395746787302187e+01,1.768569016629250257e+02
1.098240858164967548e+01,7.300394831849652633e+01,1.768568471080735378e+02
1.098240858002606402e+01,7.300393916912001657e+01,1.768567925532220499e+02
1.098240857840245432e+01,7.300393001974352103e+01,1.768567379983705621e+02
1.098240857677884463e+01,7.300392087036701128e+01,1.768566834435190742e+02
1.098240857515523494e+01,7.300391172099050152e+01,1.768566288886675864e+02
1.098240857353162525e+01,7.300390257161400598e+01,1.768565743338160985e+02
1.098240857190801556e+01,7.300389342223751044e+01,1.768565197789646106e+02
1.098240857028440409e+01,7.300388427286101489e+01,1.768564652241131228e+02
1.098240856866079440e+01,7.300387512348450514e+01,1.768564106692616349e+02
1.098240856703718471e+01,7.300386597410800960e+01,1.768563561144101470e+02
1.098240856541357502e+01,7.300385682473149984e+01,1.768563015595586592e+02
1.098240856378996710e+01,7.300384767535499009e+01,1.768562470047071713e+02
1.098240856216635741e+01,7.300383852597849454e+01,1.768561924498556834e+02
1.098240856054274595e+01,7.300382937660198479e+01,1.768561378950041956e+02
1.098240855891913625e+01,7.300382022722548925e+01,1.768560833401527077e+02
1.098240855729552656e+01,7.300381107784897949e+01,1.768560287853012198e+02
1.098240855567191687e+01,7.300380192847248395e+01,1.768559742304497320e+02
1.098240855404830718e+01,7.300379277909597420e+01,1.768559196755982441e+02
1.098240855242469749e+01,7.300378362971946444e+01,1.768558651207467562e+02
1.098240855080108602e+01,7.300377448034296890e+01,1.768558105658952684e+02
1.098240854917747633e+01,7.300376533096645915e+01,1.768557560110437805e+02
1.098240854755386842e+01,7.300375618158997781e+01,1.768557014561922927e+02
1.098240854593025873e+01,7.300374703221346806e+01,1.768556469013408048e+02
1.098240854430664903e+01,7.300373788283695831e+01,1.768555923464893169e+02
1.098240854268303934e+01,7.300372873346046276e+01,1.768555377916378291e+02
1.098240854105942788e+01,7.300371958408395301e+01,1.768554832367863412e+02
1.098240853943581818e+01,7.300371043470745747e+01,1.768554286819348533e+02
1.098240853781220849e+01,7.300370128533094771e+01,1.768553741270833655e+02
1.098240853618859880e+01,7.300369213595445217e+01,1.768553195722318776e+02
1.098240853456498911e+01,7.300368298657794242e+01,1.768552650173803897e+02
1.098240853294137764e+01,7.300367383720143266e+01,1.768552104625289019e+02
1.098240853131776973e+01,7.300366468782493712e+01,1.768551559076774140e+02
1.098240852969416004e+01,7.300365553844842736e+01,1.768551013528259261e+02
1.098240852807055035e+01,7.300364638907193182e+01,1.768550467979744383e+02
1.098240852644694066e+01,7.300363723969542207e+01,1.768549922431229504e+02
1.098240852482333096e+01,7.300362809031891231e+01,1.768549376882714625e+02
1.098240852319971950e+01,7.300361894094241677e+01,1.768548831334199747e+02
1.098240852157610981e+01,7.300360979156590702e+01,1.768548285785684868e+02
1.098240851995250011e+01,7.300360064218941147e+01,1.768547740237169990e+02
1.098240851832889042e+01,7.300359149281290172e+01,1.768547194688655111e+02
1.098240851670528073e+01,7.300358234343640618e+01,1.768546649140140232e+02
1.098240851508167104e+01,7.300357319405989642e+01,1.768546103591625354e+02
1.098240851345806135e+01,7.300356404468338667e+01,1.768545558043110475e+02
1.098240851183445166e+01,7.300355489530689113e+01,1.768545012494595596e+02
1.098240851021084197e+01,7.300354574593038137e+01,1.768544466946080718e+02
1.098240850858723228e+01,7.300353659655388583e+01,1.768543921397565839e+02
1.098240850696362259e+01,7.300352744717737608e+01,1.768543375849050960e+02
1.098240850534001289e+01,7.300351829780088053e+01,1.768542830300536082e+02
1.098240850371640143e+01,7.300350914842437078e+01,1.768542284752021203e+02
1.098240850209279174e+01,7.300349999904786102e+01,1.768541739203506324e+02
1.098240850046918204e+01,7.300349084967136548e+01,1.768541193654991446e+02
1.098240849884557235e+01,7.300348170029485573e+01,1.768540648106476567e+02
1.098240849722196266e+01,7.300347255091836018e+01,1.768540102557961688e+02
1.098240849559835475e+01,7.300346340154185043e+01,1.768539557009446810e+02
1.098240849397474328e+01,7.300345425216535489e+01,1.768539011460931931e+02
1.098240849235113359e+01,7.300344510278884513e+01,1.768538465912417053e+02
1.098240849072752390e+01,7.300343595341233538e+01,1.768537920363902174e+02
1.098240848910391421e+01,7.300342680403583984e+01,1.768537374815387295e+02
1.098240848748030452e+01,7.300341765465933008e+01,1.768536829266872417e+02
1.098240848585669482e+01,7.300340850528283454e+01,1.768536283718357538e+02
1.098240848423308336e+01,7.300339935590632479e+01,1.768535738169842659e+02
1.098240848260947367e+01,7.300339020652982924e+01,1.768535192621327781e+02
1.098240848098586397e+01,7.300338105715331949e+01,1.768534647072812902e+02
1.098240847936225606e+01,7.300337190777680973e+01,1.768534101524298023e+02
1.098240847773864637e+01,7.300336275840031419e+01,1.768533555975783145e+02
1.098240847611503668e+01,7.300335360902380444e+01,1.768533010427268266e+02
1.098240847449142521e+01,7.300334445964729468e+01,1.768532464878753387e+02
1.098240847286781552e+01,7.300333531027078493e+01,1.768531919330238509e+02
1.098240847124420583e+01,7.300332616089428939e+01,1.768531373781723630e+02
1.098240846962059614e+01,7.300331701151777963e+01,1.768530828233208751e+02
1.098240846799698645e+01,7.300330786214128409e+01,1.768530282684693873e+02
1.098240846637337498e+01,7.300329871276477434e+01,1.768529737136178994e+02
1.098240846474976529e+01,7.300328956338826458e+01,1.768529191587664116e+02
1.098240846312615737e+01,7.300328041401176904e+01,1.768528646039149237e+02
1.098240846150254768e+01,7.300327126463525929e+01,1.768528100490634358e+02
1.098240845987893799e+01,7.300326211525876374e+01,1.768527554942119480e+02
1.098240845825532830e+01,7.300325296588225399e+01,1.768527009393604601e+02
1.098240845663171683e+01,7.300324381650574423e+01,1.768526463845089722e+02
1.098240845500810714e+01,7.300323466712924869e+01,1.768525918296574844e+02
1.098240845338449745e+01,7.300322551775273894e+01,1.768525372748059965e+02
1.098240845176088776e+01,7.300321636837624339e+01,1.768524827199545086e+02
1.098240845013727807e+01,7.300320721899971943e+01,1.768524281651030208e+02
1.098240844851366838e+01,7.300319806962322389e+01,1.768523736102515329e+02
1.098240844689005691e+01,7.300318892024671413e+01,1.768523190554000450e+02
1.098240844526644899e+01,7.300317977087021859e+01,1.768522645005485572e+02
1.098240844364283930e+01,7.300317062149370884e+01,1.768522099456970693e+02
1.098240844201922961e+01,7.300316147211719908e+01,1.768521553908455815e+02
1.098240844039561992e+01,7.300315232274070354e+01,1.768521008359940936e+02
1.098240843877201023e+01,7.300314317336419379e+01,1.768520462811426057e+02
1.098240843714839876e+01,7.300313402398769824e+01,1.768519917262911179e+02
1.098240843552478907e+01,7.300312487461118849e+01,1.768519371714396300e+02
1.098240843390117938e+01,7.300311572523467873e+01,1.768518826165881421e+02
1.098240843227756969e+01,7.300310657585816898e+01,1.768518280617366543e+02
1.098240843065396000e+01,7.300309742648167344e+01,1.768517735068851664e+02
1.098240842903035031e+01,7.300308827710516368e+01,1.768517189520336785e+02
1.098240842740674061e+01,7.300307912772865393e+01,1.768516643971821907e+02
1.098240842578313092e+01,7.300306997835215839e+01,1.768516098423307028e+02
1.098240842415952123e+01,7.300306082897564863e+01,1.768515552874792149e+02
1.098240842253591154e+01,7.300305167959915309e+01,1.768515007326277271e+02
1.098240842091230185e+01,7.300304253022264334e+01,1.768514461777762392e+02
1.098240841928869216e+01,7.300303338084613358e+01,1.768513916229247513e+02
1.098240841766508069e+01,7.300302423146962383e+01,1.768513370680732635e+02
1.098240841604147100e+01,7.300301508209311407e+01,1.768512825132217756e+02
1.098240841441786131e+01,7.300300593271661853e+01,1.768512279583702878e+02
1.098240841279425162e+01,7.300299678334010878e+01,1.768511734035187999e+02
1.098240841117064370e+01,7.300298763396361323e+01,1.768511188486673120e+02
1.098240840954703224e+01,7.300297848458710348e+01,1.768510642938158242e+02
1.098240840792342254e+01,7.300296933521059373e+01,1.768510097389643363e+02
1.098240840629981285e+01,7.300296018583408397e+01,1.768509551841128484e+02
1.098240840467620316e+01,7.300295103645758843e+01,1.768509006292613606e+02
1.098240840305259347e+01,7.300294188708107868e+01,1.768508460744098727e+02
1.098240840142898378e+01,7.300293273770456892e+01,1.768507915195583848e+02
1.098240839980537231e+01,7.300292358832807338e+01,1.768507369647068970e+02
1.098240839818176262e+01,7.300291443895156362e+01,1.768506824098554091e+02
1.098240839655815293e+01,7.300290528957505387e+01,1.768506278550039212e+02
1.098240839493454324e+01,7.300289614019854412e+01,1.768505733001524334e+02
1.098240839331093532e+01,7.300288699082204857e+01,1.768505187453009455e+02
1.098240839168732563e+01,7.300287784144553882e+01,1.768504641904494576e+02
1.098240839006371417e+01,7.300286869206902907e+01,1.768504096355979698e+02
1.098240838844010447e+01,7.300285954269253352e+01,1.768503550807464819e+02
1.098240838681649478e+01,7.300285039331600956e+01,1.768503005258949941e+02
1.098240838519288509e+01,7.300284124393951402e+01,1.768502459710435062e+02
1.098240838356927540e+01,7.300283209456300426e+01,1.768501914161920183e+02
1.098240838194566571e+01,7.300282294518650872e+01,1.768501368613405305e+02
1.098240838032205424e+01,7.300281379580999896e+01,1.768500823064890426e+02
1.098240837869844455e+01,7.300280464643350342e+01,1.768500277516375547e+02
1.098240837707483664e+01,7.300279549705697946e+01,1.768499731967860669e+02
1.098240837545122695e+01,7.300278634768048391e+01,1.768499186419345790e+02
1.098240837382761725e+01,7.300277719830397416e+01,1.768498640870830911e+02
1.098240837220400756e+01,7.300276804892746441e+01,1.768498095322316033e+02
1.098240837058039610e+01,7.300275889955096886e+01,1.768497549773801154e+02
1.098240836895678640e+01,7.300274975017444490e+01,1.768497004225286275e+02
1.098240836733317671e+01,7.300274060079794936e+01,1.768496458676771397e+02
1.098240836570956702e+01,7.300273145142143960e+01,1.768495913128256518e+02
1.098240836408595733e+01,7.300272230204494406e+01,1.768495367579741639e+02
1.098240836246234764e+01,7.300271315266843430e+01,1.768494822031226761e+02
1.098240836083873795e+01,7.300270400329192455e+01,1.768494276482711882e+02
1.098240835921512826e+01,7.300269485391541480e+01,1.768493730934197004e+02
1.098240835759151857e+01,7.300268570453890504e+01,1.768493185385682125e+02
1.098240835596790888e+01,7.300267655516240950e+01,1.768492639837167246e+02
1.098240835434429918e+01,7.300266740578589975e+01,1.768492094288652368e+02
1.098240835272068772e+01,7.300265825640938999e+01,1.768491548740137489e+02
1.098240835109707803e+01,7.300264910703288024e+01,1.768491003191622610e+02
1.098240834947346833e+01,7.300263995765638469e+01,1.768490457643107732e+02
1.098240834784985864e+01,7.300263080827987494e+01,1.768489912094592853e+02
1.098240834622624895e+01,7.300262165890336519e+01,1.768489366546077974e+02
1.098240834460263926e+01,7.300261250952685543e+01,1.768488820997563096e+02
1.098240834297902957e+01,7.300260336015034568e+01,1.768488275449048217e+02
1.098240834135541988e+01,7.300259421077385014e+01,1.768487729900533338e+02
1.098240833973181019e+01,7.300258506139734038e+01,1.768487184352018460e+02
1.098240833810820050e+01,7.300257591202083063e+01,1.768486638803503581e+02
1.098240833648459081e+01,7.300256676264432087e+01,1.768486093254988702e+02
1.098240833486098111e+01,7.300255761326782533e+01,1.768485547706473824e+02
1.098240833323736965e+01,7.300254846389131558e+01,1.768485002157958945e+02
1.098240833161375996e+01,7.300253931451480582e+01,1.768484456609444067e+02
1.098240832999015026e+01,7.300253016513829607e+01,1.768483911060929188e+02
1.098240832836654057e+01,7.300252101576180053e+01,1.768483365512414309e+02
1.098240832674293088e+01,7.300251186638529077e+01,1.768482819963899431e+02
1.098240832511932297e+01,7.300250271700876681e+01,1.768482274415384552e+02
1.098240832349571150e+01,7.300249356763227127e+01,1.768481728866869673e+02
1.098240832187210181e+01,7.300248441825576151e+01,1.768481183318354795e+02
1.098240832024849212e+01,7.300247526887926597e+01,1.768480637769839916e+02
1.098240831862488243e+01,7.300246611950274200e+01,1.768480092221325037e+02
1.098240831700127274e+01,7.300245697012624646e+01,1.768479546672810159e+02
1.098240831537766304e+01,7.300244782074973671e+01,1.768479001124295280e+02
1.098240831375405158e+01,7.300243867137324116e+01,1.768478455575780401e+02
1.098240831213044189e+01,7.300242952199671720e+01,1.768477910027265523e+02
1.098240831050683219e+01,7.300242037262022166e+01,1.768477364478750644e+02
1.098240830888322428e+01,7.300241122324371190e+01,1.768476818930235765e+02
1.098240830725961459e+01,7.300240207386718794e+01,1.768476273381720887e+02
1.098240830563600490e+01,7.300239292449069239e+01,1.768475727833206008e+02
1.098240830401239343e+01,7.300238377511418264e+01,1.768475182284691130e+02
1.098240830238878374e+01,7.300237462573768710e+01,1.768474636736176251e+02
1.098240830076517405e+01,7.300236547636116313e+01,1.768474091187661372e+02
1.098240829914156436e+01,7.300235632698466759e+01,1.768473545639146494e+02
1.098240829751795467e+01,7.300234717760815784e+01,1.768473000090631615e+02
1.098240829589434320e+01,7.300233802823164808e+01,1.768472454542116736e+02
1.098240829427073351e+01,7.300232887885513833e+01,1.768471908993601858e+02
1.098240829264712559e+01,7.300231972947864278e+01,1.768471363445086979e+02
1.098240829102351590e+01,7.300231058010211882e+01,1.768470817896572100e+02
1.098240828939990621e+01,7.300230143072560907e+01,1.768470272348057222e+02
1.098240828777629652e+01,7.300229228134911352e+01,1.768469726799542343e+02
1.098240828615268505e+01,7.300228313197260377e+01,1.768469181251027464e+02
1.098240828452907536e+01,7.300227398259609402e+01,1.768468635702512586e+02
1.098240828290546567e+01,7.300226483321958426e+01,1.768468090153997707e+02
1.098240828128185598e+01,7.300225568384308872e+01,1.768467544605482829e+02
1.098240827965824629e+01,7.300224653446656475e+01,1.768466999056967950e+02
1.098240827803463660e+01,7.300223738509006921e+01,1.768466453508453071e+02
1.098240827641102513e+01,7.300222823571355946e+01,1.768465907959938193e+02
1.098240827478741721e+01,7.300221908633704970e+01,1.768465362411423314e+02
1.098240827316380752e+01,7.300220993696053995e+01,1.768464816862908435e+02
1.098240827154019783e+01,7.300220078758403019e+01,1.768464271314393557e+02
1.098240826991658814e+01,7.300219163820752044e+01,1.768463725765878678e+02
1.098240826829297845e+01,7.300218248883101069e+01,1.768463180217363799e+02
1.098240826666936698e+01,7.300217333945451514e+01,1.768462634668848921e+02
1.098240826504575729e+01,7.300216419007799118e+01,1.768462089120334042e+02
1.098240826342214760e+01,7.300215504070149564e+01,1.768461543571819163e+02
1.098240826179853791e+01,7.300214589132498588e+01,1.768460998023304285e+02
1.098240826017492822e+01,7.300213674194847613e+01,1.768460452474789406e+02
1.098240825855131853e+01,7.300212759257196637e+01,1.768459906926274527e+02
1.098240825692770883e+01,7.300211844319547083e+01,1.768459361377759649e+02
1.098240825530409914e+01,7.300210929381894687e+01,1.768458815829244770e+02
1.098240825368048945e+01,7.300210014444245132e+01,1.768458270280729892e+02
1.098240825205687976e+01,7.300209099506594157e+01,1.768457724732215013e+02
1.098240825043327007e+01,7.300208184568943182e+01,1.768457179183700134e+02
1.098240824880965860e+01,7.300207269631292206e+01,1.768456633635185256e+02
1.098240824718604891e+01,7.300206354693641231e+01,1.768456088086670377e+02
1.098240824556243922e+01,7.300205439755990255e+01,1.768455542538155498e+02
1.098240824393882953e+01,7.300204524818339280e+01,1.768454996989640620e+02
1.098240824231521984e+01,7.300203609880688305e+01,1.768454451441125741e+02
1.098240824069161192e+01,7.300202694943037329e+01,1.768453905892610862e+02
1.098240823906800046e+01,7.300201780005387775e+01,1.768453360344095984e+02
1.098240823744439076e+01,7.300200865067735378e+01,1.768452814795581105e+02
1.098240823582078107e+01,7.300199950130085824e+01,1.768452269247066226e+02
1.098240823419717138e+01,7.300199035192434849e+01,1.768451723698551348e+02
1.098240823257356169e+01,7.300198120254783873e+01,1.768451178150036469e+02
1.098240823094995200e+01,7.300197205317132898e+01,1.768450632601521590e+02
1.098240822932634053e+01,7.300196290379481923e+01,1.768450087053006712e+02
1.098240822770273084e+01,7.300195375441830947e+01,1.768449541504491833e+02
1.098240822607912115e+01,7.300194460504179972e+01,1.768448995955976955e+02
1.098240822445551146e+01,7.300193545566528996e+01,1.768448450407462076e+02
1.098240822283190354e+01,7.300192630628878021e+01,1.768447904858947197e+02
1.098240822120829385e+01,7.300191715691227046e+01,1.768447359310432319e+02
1.098240821958468239e+01,7.300190800753576070e+01,1.768446813761917440e+02
1.098240821796107269e+01,7.300189885815926516e+01,1.768446268213402561e+02
1.098240821633746300e+01,7.300188970878274120e+01,1.768445722664887683e+02
1.098240821471385331e+01,7.300188055940624565e+01,1.768445177116372804e+02
1.098240821309024362e+01,7.300187141002972169e+01,1.768444631567857925e+02
1.098240821146663393e+01,7.300186226065322614e+01,1.768444086019343047e+02
1.098240820984302246e+01,7.300185311127671639e+01,1.768443540470828168e+02
1.098240820821941277e+01,7.300184396190020664e+01,1.768442994922313289e+02
1.098240820659580486e+01,7.300183481252369688e+01,1.768442449373798411e+02
1.098240820497219516e+01,7.300182566314718713e+01,1.768441903825283532e+02
1.098240820334858547e+01,7.300181651377067737e+01,1.768441358276768653e+02
1.098240820172497401e+01,7.300180736439416762e+01,1.768440812728253775e+02
1.098240820010136432e+01,7.300179821501765787e+01,1.768440267179738896e+02
1.098240819847775462e+01,7.300178906564114811e+01,1.768439721631224018e+02
1.098240819685414493e+01,7.300177991626463836e+01,1.768439176082709139e+02
1.098240819523053524e+01,7.300177076688812861e+01,1.768438630534194260e+02
1.098240819360692555e+01,7.300176161751161885e+01,1.768438084985679382e+02
1.098240819198331408e+01,7.300175246813510910e+01,1.768437539437164503e+02
1.098240819035970617e+01,7.300174331875859934e+01,1.768436993888649624e+02
1.098240818873609648e+01,7.300173416938208959e+01,1.768436448340134746e+02
1.098240818711248679e+01,7.300172502000559405e+01,1.768435902791619867e+02
1.098240818548887709e+01,7.300171587062907008e+01,1.768435357243104988e+02
1.098240818386526740e+01,7.300170672125257454e+01,1.768434811694590110e+02
1.098240818224165594e+01,7.300169757187605057e+01,1.768434266146075231e+02
1.098240818061804625e+01,7.300168842249955503e+01,1.768433720597560352e+02
1.098240817899443655e+01,7.300167927312303107e+01,1.768433175049045474e+02
1.098240817737082686e+01,7.300167012374653552e+01,1.768432629500530595e+02
1.098240817574721717e+01,7.300166097437001156e+01,1.768432083952015716e+02
1.098240817412360748e+01,7.300165182499351602e+01,1.768431538403500838e+02
1.098240817249999779e+01,7.300164267561700626e+01,1.768430992854985959e+02
1.098240817087638810e+01,7.300163352624048230e+01,1.768430447306471081e+02
1.098240816925277841e+01,7.300162437686398675e+01,1.768429901757956202e+02
1.098240816762916872e+01,7.300161522748746279e+01,1.768429356209441323e+02
1.098240816600555902e+01,7.300160607811096725e+01,1.768428810660926445e+02
1.098240816438194933e+01,7.300159692873444328e+01,1.768428265112411566e+02
1.098240816275833787e+01,7.300158777935794774e+01,1.768427719563896687e+02
1.098240816113472818e+01,7.300157862998142377e+01,1.768427174015381809e+02
1.098240815951111848e+01,7.300156948060492823e+01,1.768426628466866930e+02
1.098240815788750879e+01,7.300156033122840427e+01,1.768426082918352051e+02
1.098240815626389910e+01,7.300155118185190872e+01,1.768425537369837173e+02
1.098240815464028941e+01,7.300154203247538476e+01,1.768424991821322294e+02
1.098240815301667972e+01,7.300153288309888922e+01,1.768424446272807415e+02
1.098240815139307003e+01,7.300152373372236525e+01,1.768423900724292537e+02
1.098240814976946034e+01,7.300151458434586971e+01,1.768423355175777658e+02
1.098240814814585065e+01,7.300150543496934574e+01,1.768422809627262779e+02
1.098240814652224095e+01,7.300149628559285020e+01,1.768422264078747901e+02
1.098240814489862949e+01,7.300148713621632623e+01,1.768421718530233022e+02
1.098240814327501980e+01,7.300147798683983069e+01,1.768421172981718144e+02
1.098240814165141011e+01,7.300146883746330673e+01,1.768420627433203265e+02
1.098240814002780041e+01,7.300145968808681118e+01,1.768420081884688386e+02
1.098240813840419250e+01,7.300145053871028722e+01,1.768419536336173508e+02
1.098240813678058281e+01,7.300144138933377747e+01,1.768418990787658629e+02
1.098240813515697134e+01,7.300143223995726771e+01,1.768418445239143750e+02
1.098240813353336165e+01,7.300142309058075796e+01,1.768417899690628872e+02
1.098240813190975196e+01,7.300141394120424820e+01,1.768417354142113993e+02
1.098240813028614227e+01,7.300140479182773845e+01,1.768416808593599114e+02
1.098240812866253258e+01,7.300139564245122870e+01,1.768416263045084236e+02
1.098240812703892288e+01,7.300138649307471894e+01,1.768415717496569357e+02
1.098240812541531142e+01,7.300137734369820919e+01,1.768415171948054478e+02
1.098240812379170173e+01,7.300136819432169943e+01,1.768414626399539600e+02
1.098240812216809381e+01,7.300135904494518968e+01,1.768414080851024721e+02
1.098240812054448412e+01,7.300134989556867993e+01,1.768413535302509842e+02
1.098240811892087443e+01,7.300134074619217017e+01,1.768412989753994964e+02
1.098240811729726474e+01,7.300133159681564621e+01,1.768412444205480085e+02
1.098240811567365327e+01,7.300132244743915066e+01,1.768411898656965207e+02
1.098240811405004358e+01,7.300131329806262670e+01,1.768411353108450328e+02
1.098240811242643389e+01,7.300130414868613116e+01,1.768410807559935449e+02
1.098240811080282420e+01,7.300129499930960719e+01,1.768410262011420571e+02
1.098240810917921451e+01,7.300128584993311165e+01,1.768409716462905692e+02
1.098240810755560304e+01,7.300127670055658768e+01,1.768409170914390813e+02
1.098240810593199335e+01,7.300126755118009214e+01,1.768408625365875935e+02
1.098240810430838543e+01,7.300125840180356818e+01,1.768408079817361056e+02
1.098240810268477574e+01,7.300124925242707263e+01,1.768407534268846177e+02
1.098240810106116605e+01,7.300124010305054867e+01,1.768406988720331299e+02
1.098240809943755636e+01,7.300123095367403891e+01,1.768406443171816420e+02
1.098240809781394489e+01,7.300122180429752916e+01,1.768405897623301541e+02
1.098240809619033520e+01,7.300121265492101941e+01,1.768405352074786663e+02
1.098240809456672551e+01,7.300120350554450965e+01,1.768404806526271784e+02
1.098240809294311582e+01,7.300119435616799990e+01,1.768404260977756906e+02
1.098240809131950613e+01,7.300118520679149015e+01,1.768403715429242027e+02
1.098240804449537222e+01,7.300117605753754901e+01,1.768403169880727148e+02
1.098240790727482974e+01,7.300116690921498730e+01,1.768402624332212270e+02
1.098240763448823110e+01,7.300115776400467382e+01,1.768402078783697391e+02
1.098240718104763225e+01,7.300114862614464073e+01,1.768401533235182512e+02
1.098240650205304547e+01,7.300113950261184925e+01,1.768400987686667634e+02
1.098240555296620435e+01,7.300113040379721951e+01,1.768400442138152755e+02
1.098240428986826167e+01,7.300112134416762899e+01,1.768399896589637876e+02
1.098240266981728652e+01,7.300111234290555728e+01,1.768399351041122998e+02
1.098240065132037380e+01,7.300110342451402801e+01,1.768398805492608119e+02
1.098239819493364244e+01,7.300109461936996524e+01,1.768398259944093240e+02
1.098239526400114663e+01,7.300108596420513152e+01,1.768397714395578362e+02
1.098239182554043225e+01,7.300107750248899663e+01,1.768397168847063483e+02
1.098238785127824713e+01,7.300106928468323986e+01,1.768396623298548604e+02
1.098238331883423768e+01,7.300106136833284154e+01,1.768396077750033726e+02
1.098237821304345374e+01,7.300105381795501103e+01,1.768395532201518847e+02
1.098237252739983028e+01,7.300104670468340373e+01,1.768394986653003969e+02
1.098236626559255846e+01,7.300104010562338885e+01,1.768394441104489090e+02
1.098235944309537082e+01,7.300103410287395889e+01,1.768393895555974211e+02
1.098235208875548707e+01,7.300102878217384728e+01,1.768393350007459333e+02
1.098234424631444739e+01,7.300102423113523287e+01,1.768392804458944454e+02
1.098233597731310596e+01,7.300102053351814391e+01,1.768392258910429575e+02
1.098232738606541048e+01,7.300101768621551912e+01,1.768391713361914697e+02
1.098231856752936864e+01,7.300101567278771597e+01,1.768391167813399818e+02
1.098230960630603548e+01,7.300101446644187320e+01,1.768390622264884939e+02
1.098230057617391076e+01,7.300101403589792426e+01,1.768390076716370061e+02
1.098229154119902873e+01,7.300101434534334999e+01,1.768389531167855182e+02
1.098228255637219242e+01,7.300101535597823954e+01,1.768388985619340303e+02
1.098227366832965579e+01,7.300101702727982911e+01,1.768388440070825425e+02
1.098226491611227473e+01,7.300101931801940225e+01,1.768387894522310546e+02
1.098225633192982009e+01,7.300102218706585688e+01,1.768387348973795667e+02
1.098224794190667630e+01,7.300102559400690438e+01,1.768386803425280789e+02
