x,y,z 
1830164.1307420183,5988856.002788091,1207133.2185169933
1830165.0817731044,5988855.747445192,1207133.0443335501
1830166.0337904275,5988855.490051797,1207132.8787689146
1830166.9866746054,5988855.2307293555,1207132.7214043404
1830167.9403189963,5988854.9695915375,1207132.5718402867
1830168.8946284188,5988854.706744752,1207132.4296957008
1830169.8495179915,5988854.442288654,1207132.2946073054
1830170.8049120733,5988854.176316613,1207132.1662288927
1830171.7607433326,5988853.908916137,1207132.0442306253
1830172.7169518985,5988853.640169271,1207131.9282983525
1830173.6734845773,5988853.370152968,1207131.8181329377
1830174.6302941798,5988853.09893944,1207131.7134496104
1830175.5873388846,5988852.826596464,1207131.6139773282
1830176.544581676,5988852.553187694,1207131.519458167
1830177.5019898554,5988852.278772915,1207131.429646722
1830178.4595345783,5988852.003408319,1207131.3443095388
1830179.4171904412,5988851.727146731,1207131.2632245617
1830180.3749351215,5988851.450037819,1207131.1861805995
1830181.3327490438,5988851.172128329,1207131.1129768211
1830182.290615092,5988850.893462237,1207131.0434222608
1830183.2485183284,5988850.614080952,1207130.9773353531
1830184.2064457638,5988850.33402347,1207130.9145434839
1830185.1643861562,5988850.053326525,1207130.8548825597
1830186.1223297855,5988849.772024742,1207130.798196598
1830187.0802683136,5988849.4901507525,1207130.744337335
1830188.0381946107,5988849.207735332,1207130.6931638506
1830188.9961026306,5988848.924807506,1207130.6445422126
1830189.9539872685,5988848.641394663,1207130.5983451328
1830190.911844268,5988848.357522651,1207130.5544516463
1830191.8696701154,5988848.07321587,1207130.5127467974
1830192.8274619416,5988847.788497365,1207130.473121347
1830193.7852174654,5988847.503388897,1207130.43547149
1830194.742934894,5988847.217911028,1207130.399698588
1830195.7006128877,5988846.932083189,1207130.3657089148
1830196.658250481,5988846.645923747,1207130.3334134137
1830197.6158470497,5988846.35945006,1207130.3027274646
1830198.5734022532,5988846.072678551,1207130.2735706666
1830199.5309160098,5988845.785624744,1207130.2458666277
1830200.488388437,5988845.498303335,1207130.2195427667
1830201.44581985,5988845.210728217,1207130.1945301224
1830202.4032107117,5988844.9229125455,1207130.1707631752
1830203.3605616179,5988844.634868773,1207130.1481796766
1830204.3178732756,5988844.34660868,1207130.126720484
1830205.2751464813,5988844.058143428,1207130.1063294082
1830206.2323821038,5988843.769483582,1207130.0869530658
1830207.1895810757,5988843.48063915,1207130.0685407391
1830208.1467443681,5988843.191619613,1207130.0510442443
1830209.103872996,5988842.902433951,1207130.0344178036
1830210.0609679837,5988842.613090674,1207130.018617926
1830211.018030391,5988842.323597845,1207130.0036032945
1830211.9750612734,5988842.033963103,1207129.989334655
1830212.9320616957,5988841.744193695,1207129.9757747164
1830213.8890327145,5988841.454296481,1207129.9628880494
1830214.845975379,5988841.164277975,1207129.9506409967
1830215.8028907299,5988840.874144348,1207129.9390015816
1830216.759779793,5988840.583901448,1207129.9279394269
1830217.7166435702,5988840.293554826,1207129.917425673
1830218.6734830516,5988840.003109743,1207129.9074329026
1830219.6302991905,5988839.712571193,1207129.89793507
1830220.5870929363,5988839.421943909,1207129.8889074298
1830221.5438651983,5988839.131232378,1207129.8803264743
1830222.500616868,5988838.840440865,1207129.8721698709
1830223.4573488035,5988838.54957341,1207129.864416404
1830224.4140618406,5988838.258633849,1207129.8570459173
1830225.3707567875,5988837.967625822,1207129.8500392635
1830226.327434425,5988837.676552777,1207129.8433782512
1830227.2840955055,5988837.385417992,1207129.837045599
1830228.2407407588,5988837.094224581,1207129.8310248903
1830229.1973708773,5988836.802975492,1207129.8253005277
1830230.1539865416,5988836.511673524,1207129.8198576954
1830231.1105883955,5988836.220321338,1207129.8146823165
1830232.0671770626,5988835.928921456,1207129.8097610183
1830233.0237531406,5988835.637476273,1207129.8050810976
1830233.9803172047,5988835.345988063,1207129.800630486
1830234.9368697982,5988835.054458988,1207129.7963977184
1830235.8934114568,5988834.762891091,1207129.7923719026
1830236.8499426832,5988834.47128632,1207129.7885426905
1830237.8064639566,5988834.179646525,1207129.784900253
1830238.7629757465,5988833.887973454,1207129.7814352508
1830239.7194784922,5988833.596268775,1207129.7781388129
1830240.6759726165,5988833.304534068,1207129.7750025098
1830241.632458526,5988833.012770835,1207129.7720183372
1830242.588936614,5988832.7209805,1207129.7691786864
1830243.5454072389,5988832.429164416,1207129.7664763324
1830244.5018707616,5988832.137323869,1207129.76390441
1830245.458327517,5988831.84546008,1207129.7614563988
1830246.4147778265,5988831.553574204,1207129.7591261012
1830247.371221998,5988831.2616673475,1207129.7569076335
1830248.3276603238,5988830.969740551,1207129.7547954035
1830249.2840930852,5988830.677794809,1207129.752784099
1830250.2405205483,5988830.385831063,1207129.7508686741
1830251.1969429646,5988830.093850208,1207129.749044335
1830252.1533605792,5988829.801853094,1207129.747306527
1830253.1097736238,5988829.509840531,1207129.745650924
1830254.0661823156,5988829.217813283,1207129.7440734154
1830255.0225868658,5988828.925772078,1207129.7425700966
1830255.978987473,5988828.63371761,1207129.741137258
1830256.935384331,5988828.3416505335,1207129.7397713764
1830257.8917776153,5988828.049571475,1207129.7384691027
1830258.8481675014,5988827.7574810255,1207129.737227257
1830259.8045541528,5988827.465379749,1207129.7360428185
1830260.7609377292,5988827.173268178,1207129.7349129156
1830261.7173183742,5988826.881146823,1207129.7338348236
1830262.6736962327,5988826.5890161665,1207129.7328059492
1830263.63007144,5988826.296876662,1207129.731823834
1830264.5864441218,5988826.004728751,1207129.7308861385
1830265.5428144,5988825.712572844,1207129.729990642
1830266.4991823952,5988825.420409331,1207129.729135235
1830267.455548213,5988825.1282385895,1207129.728317913
1830268.4119119612,5988824.83606097,1207129.7275367712
1830269.3682737367,5988824.543876816,1207129.7267900012
1830270.3246336388,5988824.251686437,1207129.7260758842
1830271.2809917568,5988823.959490144,1207129.7253927873
1830272.2373481754,5988823.667288222,1207129.7247391597
1830273.193702977,5988823.375080948,1207129.724113528
1830274.1500562385,5988823.082868579,1207129.7235144922
1830275.1064080328,5988822.790651365,1207129.7229407227
1830276.0627584367,5988822.498429539,1207129.7223909562
1830277.019107509,5988822.206203325,1207129.7218639925
1830277.9754553176,5988821.913972935,1207129.7213586916
1830278.9318019252,5988821.621738569,1207129.72087397
1830279.8881473825,5988821.329500419,1207129.720408799
1830280.8444917488,5988821.037258667,1207129.7199622006
1830281.8008350758,5988820.745013486,1207129.7195332467
1830282.7571774109,5988820.45276504,1207129.7191210554
1830283.7135188042,5988820.160513482,1207129.7187247877
1830284.6698592978,5988819.868258963,1207129.7183436481
1830285.6261989325,5988819.576001625,1207129.7179768798
1830286.582537753,5988819.283741597,1207129.7176237646
1830287.5388757973,5988818.991479007,1207129.717283619
1830288.4952130972,5988818.699213976,1207129.7169557954
1830289.451549691,5988818.406946619,1207129.716639678
1830290.4078856101,5988818.1146770455,1207129.7163346803
1830291.3642208886,5988817.822405358,1207129.7160402474
1830292.3205555524,5988817.530131654,1207129.71575585
1830293.2768896287,5988817.237856028,1207129.7154809874
1830294.2332231514,5988816.945578564,1207129.7152151822
1830295.1895561405,5988816.653299353,1207129.7149579818
1830296.1458886208,5988816.3610184705,1207129.7147089553
1830297.1022206154,5988816.068735994,1207129.7144676957
1830298.0585521457,5988815.776451995,1207129.7142338126
1830299.014883235,5988815.484166542,1207129.7140069385
1830299.9712139007,5988815.191879699,1207129.7137867224
1830300.9275441614,5988814.89959153,1207129.7135728314
1830301.8838740373,5988814.607302093,1207129.71336495
1830302.8402035427,5988814.315011443,1207129.7131627765
1830303.796532695,5988814.022719635,1207129.7129660265
1830304.7528615084,5988813.730426717,1207129.712774428
1830305.709190002,5988813.438132736,1207129.7125877244
1830306.6655184468,5988813.145838603,1207129.7124010206
1830307.6218468442,5988812.853544319,1207129.712214317
1830308.5781751964,5988812.561249882,1207129.7120276133
1830309.5345034986,5988812.268955291,1207129.7118409092
1830310.4908317574,5988811.976660549,1207129.7116542053
1830311.4471599679,5988811.6843656525,1207129.7114675015
1830312.4034881317,5988811.3920706045,1207129.7112807978
1830313.3598162483,5988811.099775403,1207129.7110940942
1830314.3161443204,5988810.807480048,1207129.7109073906
1830315.2724723453,5988810.51518454,1207129.7107206862
1830316.2288003236,5988810.222888881,1207129.7105339826
1830317.185128254,5988809.930593069,1207129.7103472783
1830318.1414561388,5988809.638297103,1207129.7101605749
1830319.0977839762,5988809.346000987,1207129.7099738708
1830320.0541117669,5988809.053704717,1207129.7097871674
1830321.0104395116,5988808.761408295,1207129.7096004635
1830321.9667672098,5988808.469111717,1207129.7094137594
1830322.923094858,5988808.176814991,1207129.7092270558
1830323.8794224658,5988807.884518109,1207129.7090403524
1830324.8357500243,5988807.592221077,1207129.7088536487
1830325.7920775341,5988807.299923888,1207129.7086669446
1830326.7484049993,5988807.007626549,1207129.7084802405
1830327.7047324171,5988806.715329057,1207129.708293537
1830328.6610597863,5988806.423031412,1207129.7081068333
1830329.617387111,5988806.130733615,1207129.7079201292
1830330.5737143883,5988805.838435666,1207129.7077334255
1830331.5300416194,5988805.546137562,1207129.7075467214
1830332.4863688028,5988805.253839306,1207129.7073600176
1830333.4426959408,5988804.961540897,1207129.7071733142
1830334.3990230311,5988804.669242336,1207129.7069866098
1830335.3553500753,5988804.376943625,1207129.7067999067
1830336.3116770734,5988804.084644757,1207129.7066132023
1830337.2680040244,5988803.792345738,1207129.7064264987
1830338.224330928,5988803.500046566,1207129.7062397948
1830339.1806577866,5988803.2077472415,1207129.7060530912
1830340.1369846005,5988802.915447763,1207129.705866387
1830341.0933113613,5988802.623148134,1207129.7056796837
1830342.0496380809,5988802.330848352,1207129.7054929796
1830343.0059647483,5988802.038548417,1207129.705306276
1830343.962291375,5988801.746248327,1207129.705119572
1830344.918617952,5988801.453948086,1207129.7049328682
1830345.8749444822,5988801.161647693,1207129.7047461646
1830346.831270967,5988800.869347149,1207129.7045594607
1830347.7875974034,5988800.577046448,1207129.7043727566
1830348.7439237947,5988800.284745596,1207129.7041860528
1830349.7002501378,5988799.9924445925,1207129.7039993491
1830350.656576437,5988799.700143434,1207129.703812645
1830351.612902686,5988799.407842126,1207129.7036259416
1830352.5692288908,5988799.115540664,1207129.7034392375
1830353.5255550474,5988798.823239048,1207129.703252534
1830354.4818811587,5988798.53093728,1207129.7030658305
1830355.4382072221,5988798.23863536,1207129.7028791264
1830356.3945332398,5988797.946333286,1207129.7026924226
1830357.3508592108,5988797.65403106,1207129.7025057187
1830358.3071851314,5988797.361728682,1207129.7023190153
1830359.2635110107,5988797.069426149,1207129.7021323112
1830360.2198368416,5988796.777123465,1207129.7019456073
1830361.176162626,5988796.484820629,1207129.7017589035
1830362.132488365,5988796.192517637,1207129.7015721996
1830363.0888140555,5988795.900214497,1207129.701385496
1830364.0451396995,5988795.6079112,1207129.701198792
1830365.001465297,5988795.315607753,1207129.7010120885
1830365.9577908472,5988795.023304151,1207129.7008253841
1830366.9141163516,5988794.731000399,1207129.7006386807
1830367.870441807,5988794.438696494,1207129.7004519769
1830368.8267672192,5988794.146392435,1207129.7002652732
1830369.7830925824,5988793.8540882245,1207129.700078569
1830370.7394178987,5988793.56178386,1207129.6998918655
1830371.6957431699,5988793.269479344,1207129.6997051616
1830372.652068391,5988792.977174673,1207129.6995184578
1830373.6083935704,5988792.684869852,1207129.699331754
1830374.564718701,5988792.392564876,1207129.6991450503
1830375.5210437826,5988792.100259748,1207129.6989583462
1830376.4773688216,5988791.807954468,1207129.6987716423
1830377.433693815,5988791.515649034,1207129.6985849387
1830378.3900187553,5988791.22334345,1207129.6983982348
1830379.3463436547,5988790.931037711,1207129.6982115314
1830380.3026685012,5988790.6387318205,1207129.6980248275
1830381.258993307,5988790.346425775,1207129.6978381232
1830382.2153180642,5988790.054119579,1207129.6976514193
1830383.171642774,5988789.76181323,1207129.6974647155
1830384.127967438,5988789.4695067275,1207129.697278012
1830385.0842920558,5988789.177200074,1207129.6970913087
1830386.040616625,5988788.8848932665,1207129.6969046046
1830386.9969411495,5988788.592586306,1207129.6967179007
1830387.9532656264,5988788.300279193,1207129.696531197
1830388.9095900562,5988788.007971927,1207129.6963444927
1830389.8659144402,5988787.715664509,1207129.696157789
1830390.8222387775,5988787.423356938,1207129.6959710855
1830391.778563067,5988787.131049214,1207129.6957843816
1830392.7348873098,5988786.838741338,1207129.6955976777
1830393.6912115084,5988786.546433308,1207129.6954109739
1830394.6475356577,5988786.254125127,1207129.6952242698
1830395.6038597634,5988785.961816792,1207129.6950375666
1830396.560183819,5988785.6695083035,1207129.6948508625
1830397.5165078256,5988785.377199666,1207129.6946641589
1830398.4728317922,5988785.084890871,1207129.6944774548
1830399.4291557097,5988784.792581927,1207129.694290751
1830400.3854795787,5988784.500272828,1207129.6941040468
1830401.341803403,5988784.207963578,1207129.6939173434
1830402.2981271788,5988783.915654174,1207129.6937306398
1830403.2544509093,5988783.623344618,1207129.6935439361
1830404.2107745933,5988783.331034909,1207129.693357232
1830405.1670982302,5988783.038725046,1207129.6931705284
1830406.1234218196,5988782.746415033,1207129.6929838245
1830407.079745364,5988782.454104867,1207129.6927971204
1830408.036068861,5988782.161794546,1207129.692610417
1830408.992392311,5988781.8694840735,1207129.6924237132
1830409.9487157136,5988781.577173448,1207129.6922370093
1830410.9050390718,5988781.284862669,1207129.6920503052
1830411.8613623814,5988780.99255174,1207129.6918636018
1830412.8176856418,5988780.700240655,1207129.6916768975
1830413.7740088603,5988780.40792942,1207129.691490194
1830414.7303320323,5988780.11561803,1207129.6913034902
1830415.6866551556,5988779.823306487,1207129.6911167863
1830416.6429782303,5988779.530994794,1207129.6909300825
1830417.5993012607,5988779.238682948,1207129.6907433784
1830418.555624244,5988778.946370948,1207129.690556675
1830419.5119471787,5988778.654058797,1207129.6903699709
1830420.4682700702,5988778.361746491,1207129.6901832672
1830421.4245929136,5988778.069434033,1207129.6899965636
1830422.380915711,5988777.777121422,1207129.6898098595
1830423.33723846,5988777.484808659,1207129.6896231559
1830424.293561162,5988777.192495745,1207129.689436452
1830425.2498838215,5988776.900182675,1207129.6892497486
1830426.206206433,5988776.607869453,1207129.6890630445
1830427.162528994,5988776.315556079,1207129.6888763406
1830428.118851511,5988776.023242553,1207129.688689637
1830429.0751739796,5988775.730928874,1207129.6885029331
1830430.031496403,5988775.43861504,1207129.688316229
1830430.98781878,5988775.146301055,1207129.6881295254
1830431.944141108,5988774.853986917,1207129.6879428213
1830432.9004633918,5988774.561672627,1207129.6877561174
1830433.8567856287,5988774.269358185,1207129.687569414
1830434.813107816,5988773.977043589,1207129.68738271
1830435.7694299598,5988773.684728841,1207129.6871960065
1830436.7257520577,5988773.392413938,1207129.6870093022
1830437.6820741077,5988773.100098886,1207129.6868225988
1830438.6383961109,5988772.807783677,1207129.6866358947
1830439.5947180665,5988772.51546832,1207129.6864491908
1830440.5510399789,5988772.223152806,1207129.6862624872
1830441.5073618412,5988771.930837142,1207129.6860757836
1830442.4636836576,5988771.638521325,1207129.6858890795
1830443.4200054263,5988771.346205355,1207129.685702376
1830444.376327149,5988771.053889231,1207129.685515672
1830445.3326488275,5988770.761572956,1207129.6853289683
1830446.2889704546,5988770.469256527,1207129.6851422645
1830447.245292038,5988770.176939947,1207129.6849555604
1830448.2016135731,5988769.884623213,1207129.6847688567
1830449.1579350627,5988769.592306326,1207129.6845821526
1830450.114256505,5988769.299989288,1207129.684395449
1830451.0705779027,5988769.007672097,1207129.6842087454
1830452.0268992537,5988768.715354751,1207129.6840220415
1830452.983220554,5988768.423037253,1207129.6838353374
1830453.939541812,5988768.130719604,1207129.683648634
1830454.895863019,5988767.838401802,1207129.6834619304
1830455.8521841832,5988767.546083845,1207129.6832752265
1830456.8085052997,5988767.253765737,1207129.6830885224
1830457.7648263695,5988766.961447476,1207129.6829018185
1830458.7211473926,5988766.669129062,1207129.682715115
1830459.6774683662,5988766.376810497,1207129.682528411
1830460.6337892972,5988766.084491777,1207129.6823417074
1830461.59011018,5988765.792172906,1207129.6821550035
1830462.546431016,5988765.49985388,1207129.6819682994
1830463.5027518047,5988765.207534704,1207129.6817815956
1830464.4590725459,5988764.915215374,1207129.6815948917
1830465.415393245,5988764.622895891,1207129.6814081883
1830466.3717138947,5988764.330576255,1207129.6812214842
1830467.3280344978,5988764.038256469,1207129.6810347808
1830468.2843550523,5988763.745936528,1207129.6808480765
1830469.2406755593,5988763.453616436,1207129.6806613728
1830470.1969960236,5988763.161296189,1207129.680474669
1830471.1533164396,5988762.86897579,1207129.6802879653
1830472.109636809,5988762.576655238,1207129.6801012615
1830473.0659571318,5988762.284334534,1207129.6799145578
1830474.022277408,5988761.992013677,1207129.679727854
1830474.978597636,5988761.6996926665,1207129.6795411503
1830475.934917819,5988761.407371505,1207129.6793544467
1830476.8912379532,5988761.115050189,1207129.6791677421
1830477.847558043,5988760.822728722,1207129.6789810385
1830478.803878088,5988760.5304071,1207129.6787943346
1830479.7601980842,5988760.238085328,1207129.678607631
1830480.7165180305,5988759.945763401,1207129.678420927
1830481.6728379347,5988759.653441323,1207129.6782342235
1830482.6291577893,5988759.3611190915,1207129.6780475194
1830483.585477599,5988759.068796708,1207129.6778608158
1830484.5417973616,5988758.776474171,1207129.677674112
1830485.4981170762,5988758.4841514835,1207129.6774874085
1830486.454436747,5988758.19182864,1207129.6773007044
1830487.4107563691,5988757.899505645,1207129.6771140005
1830488.367075945,5988757.607182497,1207129.676927297
1830489.3233954755,5988757.314859197,1207129.676740593
1830490.279714958,5988757.022535743,1207129.6765538892
1830491.2360343926,5988756.730212138,1207129.6763671853
1830492.192353779,5988756.43788838,1207129.6761804817
1830493.1486731225,5988756.145564469,1207129.6759937778
1830494.1049924183,5988755.853240404,1207129.675807074
1830495.0613116685,5988755.560916187,1207129.6756203703
1830496.0176308698,5988755.2685918175,1207129.675433666
1830496.9739500252,5988754.976267295,1207129.675246962
1830497.9302691345,5988754.683942622,1207129.6750602585
1830498.8865881967,5988754.391617794,1207129.6748735546
1830499.8429072127,5988754.099292814,1207129.674686851
1830500.7992261802,5988753.806967681,1207129.6745001473
1830501.7555451028,5988753.514642396,1207129.6743134432
1830502.7118639795,5988753.222316956,1207129.6741267396
1830503.6681828056,5988752.929991366,1207129.6739400357
1830504.624501589,5988752.63766562,1207129.673753332
1830505.5808203248,5988752.345339726,1207129.6735666287
1830506.5371390136,5988752.053013676,1207129.6733799241
1830507.4934576561,5988751.760687475,1207129.6731932205
1830508.4497762513,5988751.46836112,1207129.6730065166
1830509.406094799,5988751.1760346135,1207129.6728198128
1830510.3624133011,5988750.883707953,1207129.6726331091
1830511.3187317578,5988750.591381139,1207129.6724464053
1830512.275050168,5988750.299054174,1207129.6722597012
1830513.2313685287,5988750.006727057,1207129.6720729978
1830514.187686844,5988749.714399786,1207129.6718862937
1830515.1440051114,5988749.422072362,1207129.67169959
1830516.1003233336,5988749.129744787,1207129.6715128866
1830517.0566415093,5988748.837417058,1207129.6713261823
1830518.0129596374,5988748.545089176,1207129.671139479
1830518.9692777197,5988748.2527611405,1207129.6709527748
1830519.9255957548,5988747.960432954,1207129.670766071
1830520.881913743,5988747.668104613,1207129.670579367
1830521.8382316842,5988747.375776121,1207129.6703926635
1830522.7945495807,5988747.083447477,1207129.6702059596
1830523.7508674306,5988746.791118678,1207129.6700192555
1830524.7071852323,5988746.498789727,1207129.6698325519
1830525.6635029877,5988746.206460623,1207129.6696458482
1830526.6198206933,5988745.914131368,1207129.6694591444
1830527.5761383567,5988745.621801959,1207129.6692724405
1830528.5324559717,5988745.329472397,1207129.6690857366
1830529.4887735404,5988745.037142684,1207129.6688990328
1830530.4450910622,5988744.744812816,1207129.668712329
1830531.401408537,5988744.452482796,1207129.6685256253
1830532.3577259658,5988744.160152624,1207129.6683389216
1830533.3140433463,5988743.8678223,1207129.6681522178
1830534.2703606836,5988743.575491821,1207129.6679655141
1830535.2266779733,5988743.28316119,1207129.6677788098
1830536.182995212,5988742.990830407,1207129.667592106
1830537.139312407,5988742.69849947,1207129.667405402
1830538.0956295556,5988742.406168384,1207129.667218699
1830539.0519466575,5988742.113837142,1207129.667031995
1830540.0082637107,5988741.821505749,1207129.666845291
1830540.9645807203,5988741.5291742,1207129.6666585868
1830541.9208976817,5988741.236842501,1207129.6664718832
1830542.8772145968,5988740.944510649,1207129.6662851796
1830543.8335314665,5988740.652178644,1207129.666098476
1830544.789848284,5988740.359846488,1207129.665911772
1830545.7461650614,5988740.0675141765,1207129.6657250684
1830546.702481791,5988739.7751817135,1207129.6655383643
1830547.6587984727,5988739.482849097,1207129.6653516602
1830548.6151151059,5988739.190516329,1207129.6651649566
1830549.571431694,5988738.898183409,1207129.6649782532
1830550.5277482357,5988738.605850334,1207129.6647915493
1830551.4840647303,5988738.313517109,1207129.6646048455
1830552.4403811777,5988738.021183727,1207129.6644181411
1830553.3966975766,5988737.728850197,1207129.6642314375
1830554.353013933,5988737.436516513,1207129.664044734
1830555.3093302422,5988737.144182675,1207129.6638580302
1830556.265646505,5988736.851848684,1207129.6636713266
1830557.2219627178,5988736.559514541,1207129.6634846227
1830558.1782788872,5988736.267180245,1207129.6632979182
1830559.1345950083,5988735.974845797,1207129.6631112148
1830560.0909110832,5988735.6825111965,1207129.6629245107
1830561.0472271095,5988735.390176442,1207129.662737807
1830562.0035430908,5988735.097841537,1207129.6625511034
1830562.9598590268,5988734.805506477,1207129.6623643993
1830563.9161749159,5988734.513171265,1207129.6621776954
1830564.8724907553,5988734.2208359,1207129.6619909918
1830565.8288065502,5988733.928500384,1207129.6618042884
1830566.7851222996,5988733.636164714,1207129.6616175843
1830567.741437999,5988733.343828891,1207129.6614308804
1830568.697753653,5988733.051492915,1207129.6612441768
1830569.654069261,5988732.759156788,1207129.661057473
1830570.610384822,5988732.466820506,1207129.6608707688
1830571.5667003365,5988732.174484074,1207129.6606840654
1830572.5230158044,5988731.882147487,1207129.6604973616
1830573.4793312277,5988731.589810748,1207129.6603106577
1830574.4356466017,5988731.297473855,1207129.6601239531
1830575.3919619294,5988731.005136811,1207129.6599372497
1830576.3482772105,5988730.712799614,1207129.6597505463
1830577.3045924434,5988730.420462265,1207129.6595638422
1830578.260907631,5988730.128124762,1207129.6593771386
1830579.2172227716,5988729.835787107,1207129.6591904347
1830580.1735378632,5988729.543449299,1207129.6590037309
1830581.1298529117,5988729.251111339,1207129.6588170268
1830582.0861679127,5988728.958773226,1207129.6586303236
1830583.0424828692,5988728.666434959,1207129.6584436195
1830583.9987977769,5988728.37409654,1207129.6582569159
1830584.955112639,5988728.081757967,1207129.658070212
1830585.9114274518,5988727.789419244,1207129.6578835081
1830586.867742219,5988727.497080368,1207129.657696804
1830587.8240569402,5988727.204741339,1207129.6575101006
1830588.7803716126,5988726.912402157,1207129.6573233968
1830589.7366862413,5988726.620062822,1207129.657136693
1830590.6930008216,5988726.327723334,1207129.6569499893
1830591.6493153584,5988726.035383692,1207129.6567632852
1830592.6056298467,5988725.743043898,1207129.6565765813
1830593.5619442863,5988725.450703953,1207129.6563898772
1830594.5182586804,5988725.1583638545,1207129.6562031738
1830595.474573026,5988724.866023604,1207129.6560164704
1830596.4308873266,5988724.5736831995,1207129.655829766
1830597.3872015814,5988724.281342642,1207129.6556430622
1830598.3435157891,5988723.9890019335,1207129.6554563586
1830599.2998299466,5988723.696661073,1207129.6552696547
1830600.256144062,5988723.404320057,1207129.6550829508
1830601.2124581302,5988723.1119788885,1207129.6548962472
1830602.1687721517,5988722.819637568,1207129.6547095433
1830603.1250861257,5988722.527296096,1207129.6545228397
1830604.0814000526,5988722.234954471,1207129.6543361356
1830605.0377139333,5988721.942612692,1207129.654149432
1830605.9940277655,5988721.650270762,1207129.6539627283
1830606.950341554,5988721.357928677,1207129.6537760242
1830607.9066552923,5988721.06558644,1207129.6535893204
1830608.862968987,5988720.77324405,1207129.6534026165
1830609.8192826358,5988720.4809015095,1207129.6532159129
1830610.7755962373,5988720.188558813,1207129.6530292088
1830611.7319097894,5988719.896215968,1207129.6528425051
1830612.6882232977,5988719.603872967,1207129.6526558013
1830613.6445367578,5988719.311529814,1207129.6524690976
1830614.6008501688,5988719.01918651,1207129.6522823938
1830615.557163537,5988718.726843051,1207129.6520956904
1830616.513476857,5988718.43449944,1207129.651908986
1830617.4697901316,5988718.142155676,1207129.6517222822
1830618.4261033593,5988717.849811759,1207129.6515355785
1830619.3824165373,5988717.557467692,1207129.6513488747
1830620.3387296745,5988717.265123468,1207129.651162171
1830621.2950427597,5988716.972779094,1207129.6509754672
1830622.2513557998,5988716.680434568,1207129.6507887635
1830623.2076687913,5988716.388089887,1207129.6506020592
1830624.1639817397,5988716.095745054,1207129.6504153556
1830625.1202946394,5988715.803400069,1207129.6502286517
1830626.0766074941,5988715.511054931,1207129.650041948
1830627.0329203024,5988715.21870964,1207129.6498552442
1830627.9892330605,5988714.926364197,1207129.6496685406
1830628.945545774,5988714.634018601,1207129.6494818367
1830629.9018584415,5988714.341672852,1207129.6492951326
1830630.8581710616,5988714.049326951,1207129.649108429
1830631.8144836344,5988713.756980896,1207129.6489217253
1830632.770796161,5988713.4646346895,1207129.6487350215
1830633.7271086406,5988713.17228833,1207129.6485483176
1830634.6834210767,5988712.879941817,1207129.648361614
1830635.639733464,5988712.587595151,1207129.6481749096
1830636.5960458014,5988712.295248335,1207129.6479882065
1830637.5523580944,5988712.002901363,1207129.6478015024
1830638.5086703422,5988711.710554241,1207129.6476147985
1830639.4649825413,5988711.418206964,1207129.6474280949
1830640.4212946943,5988711.125859535,1207129.6472413908
1830641.3776068003,5988710.833511953,1207129.6470546867
1830642.3339188613,5988710.54116422,1207129.6468679833
1830643.2902308758,5988710.248816334,1207129.6466812796
1830644.2465428407,5988709.956468294,1207129.6464945758
1830645.20285476,5988709.664120101,1207129.6463078717
1830646.159166634,5988709.371771757,1207129.646121168
1830647.1154784604,5988709.07942326,1207129.6459344644
1830648.0717902398,5988708.787074608,1207129.6457477603
1830649.0281019725,5988708.494725806,1207129.645561057
1830649.9844136601,5988708.20237685,1207129.6453743528
1830650.9407252988,5988707.91002774,1207129.6451876487
1830651.8970368933,5988707.617678479,1207129.6450009453
1830652.8533484365,5988707.325329066,1207129.6448142412
1830653.80965994,5988707.0329795,1207129.6446275376
1830654.76597139,5988706.740629781,1207129.6444408342
1830655.722282797,5988706.448279908,1207129.64425413
1830656.6785941576,5988706.155929883,1207129.6440674262
1830657.6349054703,5988705.863579705,1207129.6438807219
1830658.5912167365,5988705.571229377,1207129.6436940185
1830659.5475279554,5988705.278878893,1207129.6435073148
1830660.5038391305,5988704.986528256,1207129.6433206107
1830661.4601502565,5988704.694177468,1207129.643133907
1830662.4164613355,5988704.401826527,1207129.6429472032
1830663.372772368,5988704.109475433,1207129.6427604991
1830664.3290833537,5988703.817124188,1207129.6425737955
1830665.2853942914,5988703.524772788,1207129.6423870919
1830666.2417051867,5988703.232421235,1207129.6422003882
1830667.198016032,5988702.940069532,1207129.6420136844
1830668.1543268326,5988702.647717674,1207129.6418269803
1830669.1106375835,5988702.355365665,1207129.6416402762
1830670.0669482907,5988702.063013502,1207129.6414535728
1830671.0232589496,5988701.770661188,1207129.641266869
1830671.979569563,5988701.478308717,1207129.6410801653
1830672.9358801288,5988701.185956097,1207129.6408934612
1830673.8921906448,5988700.893603324,1207129.6407067575
1830674.8485011184,5988700.601250399,1207129.6405200535
1830675.8048115452,5988700.308897319,1207129.6403333496
1830676.7611219257,5988700.016544088,1207129.6401466464
1830677.7174322575,5988699.724190703,1207129.6399599423
1830678.6737425441,5988699.431837165,1207129.6397732385
1830679.6300527828,5988699.139483475,1207129.6395865348
1830680.5863629752,5988698.847129634,1207129.6393998307
1830681.542673123,5988698.554775637,1207129.6392131269
1830682.4989832216,5988698.262421489,1207129.6390264232
1830683.455293274,5988697.970067189,1207129.6388397191
1830684.4116032803,5988697.677712736,1207129.6386530157
